Position,Height above ground [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h]
87.0,3.2,27.9,-7.874,-7.815,32.276,-30.025,89.76,-69.006,113.222
88.0,3.2,27.7,-7.488,-7.993,32.328,-29.188,89.804,-69.286,113.428
89.0,3.2,27.4,-7.103,-8.17,32.38,-28.352,89.847,-69.566,113.634
90.0,3.1,27.3,-6.727,-8.25,32.469,-27.754,89.889,-69.831,113.829
91.0,3.1,27.1,-6.368,-8.138,32.633,-27.627,89.927,-70.063,114.002
92.0,3.1,27.0,-6.01,-8.025,32.797,-27.501,89.965,-70.296,114.175
93.0,3.0,26.8,-5.652,-7.913,32.961,-27.375,90.002,-70.529,114.349
94.0,3.0,26.7,-5.294,-7.801,33.125,-27.249,90.04,-70.761,114.522
95.0,2.9,26.6,-4.936,-7.688,33.289,-27.123,90.078,-70.994,114.696
96.0,2.9,26.4,-4.578,-7.576,33.453,-26.996,90.116,-71.226,114.87
97.0,2.9,26.1,-4.215,-6.958,32.938,-26.824,90.126,-71.403,114.988
98.0,2.8,25.8,-3.852,-6.326,32.404,-26.65,90.135,-71.577,115.104
99.0,2.8,25.6,-3.489,-5.694,31.87,-26.476,90.145,-71.752,115.22
100.0,2.7,25.3,-3.291,-5.102,30.901,-26.245,90.137,-71.909,115.312
101.0,2.7,25.0,-3.144,-4.523,29.799,-25.995,90.124,-72.06,115.396
102.0,2.6,24.7,-2.997,-3.944,28.697,-25.746,90.111,-72.212,115.481
103.0,2.6,24.6,-3.019,-3.431,27.996,-25.811,90.08,-72.363,115.551
104.0,2.5,24.6,-3.181,-2.974,27.631,-26.139,90.033,-72.515,115.609
105.0,2.5,24.9,-3.452,-2.823,27.301,-25.68,89.992,-72.625,115.645
106.0,2.4,25.3,-3.731,-2.694,26.974,-25.167,89.951,-72.732,115.681
107.0,2.4,25.7,-4.01,-2.564,26.647,-24.653,89.91,-72.839,115.717
108.0,2.3,26.0,-4.053,-2.707,26.045,-24.94,89.931,-72.98,115.822
109.0,2.3,26.2,-4.007,-2.956,25.34,-25.381,89.968,-73.108,115.931
110.0,2.2,26.5,-3.961,-3.218,24.65,-24.627,89.936,-73.031,115.859
111.0,2.1,26.9,-3.691,-3.484,23.969,-23.858,89.936,-73.176,115.949
112.0,2.0,27.2,-3.169,-3.757,23.301,-23.073,89.972,-73.569,116.222
113.0,2.0,26.9,-2.674,-4.052,22.666,-22.027,89.918,-73.364,116.054
114.0,1.9,26.7,-2.222,-4.352,22.0,-20.941,89.841,-73.14,115.861
115.0,1.8,26.6,-1.915,-4.659,21.211,-19.827,89.726,-73.111,115.75
116.0,1.7,26.7,-2.059,-4.969,20.278,-18.706,89.659,-73.321,115.83
117.0,1.6,27.0,-2.507,-5.28,19.25,-17.579,89.625,-73.692,116.038
118.0,1.5,27.3,-2.955,-5.591,18.221,-16.452,89.592,-74.064,116.247
119.0,1.4,27.5,-3.791,-6.37,17.218,-15.182,89.613,-74.339,116.439
120.0,1.3,27.6,-5.224,-7.868,16.256,-13.691,89.719,-74.464,116.604
121.0,1.2,26.3,-7.213,-9.351,14.057,-12.215,90.182,-74.65,117.079
122.0,1.1,24.6,-9.369,-10.831,11.485,-10.743,90.752,-74.853,117.648
123.0,1.0,22.9,-11.527,-12.311,8.912,-9.27,91.322,-75.057,118.217
124.0,0.9,21.2,-13.685,-13.791,6.338,-7.797,91.893,-75.26,118.787
125.0,0.8,19.5,-15.844,-15.272,3.763,-6.324,92.464,-75.464,119.358
126.0,0.7,17.8,-18.004,-16.753,1.187,-4.85,93.035,-75.668,119.929
127.0,0.6,16.0,-20.056,-18.167,-0.89,-3.343,93.583,-75.907,120.504
128.0,0.4,13.6,-21.642,-19.284,-0.814,-1.697,94.031,-76.299,121.099
129.0,0.3,11.4,-22.991,-20.788,-1.143,-1.391,94.348,-77.869,122.336
130.0,0.2,9.4,-24.11,-22.666,-1.862,-2.38,94.536,-80.579,124.219
131.0,0.1,6.8,-28.445,-28.583,-1.9,-2.492,92.662,-78.344,121.348
131.5,0.0,5.3,-31.005,-32.034,-1.837,-2.442,91.474,-76.625,119.336
0.0,3.1,0.0,-11.0,-11.0,0.0,0.0,87.541,-17.016,89.18
1.0,3.2,2.4,-8.45,-8.296,-3.413,3.227,87.693,-10.923,88.372
2.0,3.2,3.4,-7.4,-7.182,-4.819,4.555,87.755,-8.415,88.16
3.0,3.2,5.9,-4.369,-4.39,-6.395,5.935,88.255,-8.647,88.68
4.0,3.3,9.2,-0.334,-0.747,-8.064,7.349,88.976,-10.245,89.565
5.0,3.3,12.3,3.328,2.07,-8.037,6.517,89.071,-11.645,89.829
6.0,3.4,15.1,5.804,2.87,-4.116,1.201,87.915,-12.618,88.817
7.0,3.4,17.7,6.208,2.932,0.236,0.133,87.972,-13.912,89.067
8.0,3.4,20.3,6.613,2.994,4.593,-0.935,88.029,-15.206,89.336
9.0,3.5,22.9,7.017,3.056,8.944,-2.003,88.086,-16.499,89.623
10.0,3.6,25.5,6.622,3.18,12.944,-3.994,87.956,-17.449,89.675
11.0,3.6,27.7,5.905,3.651,15.559,-7.065,87.714,-18.265,89.6
12.0,3.7,29.2,5.879,4.577,16.602,-10.252,87.566,-19.359,89.686
13.0,3.7,30.5,5.885,4.82,20.709,-10.819,87.457,-20.345,89.797
14.0,3.8,31.3,6.653,5.369,22.53,-12.663,87.464,-21.476,90.065
15.0,3.8,32.3,7.054,5.405,22.773,-13.64,87.339,-22.498,90.192
16.0,3.9,33.1,7.379,5.382,23.687,-14.881,87.255,-23.46,90.356
17.0,3.9,33.6,7.586,5.359,25.382,-16.253,87.196,-24.341,90.532
18.0,4.0,34.3,7.507,5.187,26.886,-17.072,87.061,-25.108,90.612
19.0,4.0,35.1,7.428,5.016,28.386,-17.889,86.926,-25.873,90.699
20.0,4.1,35.2,7.293,4.637,30.249,-19.032,86.791,-26.834,90.847
21.0,4.1,35.0,7.166,4.19,32.048,-19.593,86.743,-27.741,91.073
22.0,4.1,34.8,6.956,3.729,33.518,-19.66,86.706,-28.631,91.312
23.0,4.2,34.9,6.623,3.278,34.621,-19.496,86.623,-29.554,91.526
24.0,4.2,35.0,6.288,2.825,35.728,-19.331,86.539,-30.48,91.751
25.0,4.3,34.8,5.869,2.506,35.458,-19.801,86.463,-31.346,91.97
26.0,4.3,34.4,5.48,2.126,36.397,-19.59,86.366,-32.155,92.158
27.0,4.3,33.8,5.098,1.778,37.245,-19.541,86.296,-33.055,92.41
28.0,4.4,33.1,4.72,1.466,37.243,-20.087,86.244,-34.027,92.714
29.0,4.4,32.4,4.375,1.067,36.524,-21.032,86.125,-34.858,92.912
30.0,4.4,31.9,3.994,0.749,35.152,-23.246,86.034,-35.688,93.144
31.0,4.4,31.6,3.6,0.377,34.147,-24.969,85.941,-36.473,93.362
32.0,4.5,31.3,3.203,-0.013,33.268,-26.522,85.847,-37.24,93.578
33.0,4.5,31.0,2.806,-0.402,32.392,-28.07,85.753,-38.005,93.799
34.0,4.6,30.8,2.41,-0.791,31.515,-29.618,85.659,-38.77,94.027
35.0,4.6,30.7,1.974,-1.173,31.082,-30.547,85.599,-39.557,94.299
36.0,4.6,30.8,1.529,-1.453,31.282,-31.001,85.57,-40.323,94.597
37.0,4.7,30.9,1.144,-1.628,31.513,-30.902,85.537,-41.061,94.883
38.0,4.7,30.9,0.852,-1.697,31.509,-30.347,85.481,-41.768,95.142
39.0,4.7,30.8,0.61,-1.669,32.155,-30.676,85.438,-42.482,95.419
40.0,4.8,30.9,0.319,-1.633,32.713,-30.793,85.385,-43.162,95.677
41.0,4.8,30.9,-0.038,-1.554,33.109,-31.107,85.34,-43.862,95.954
42.0,4.8,31.0,-0.472,-1.413,33.312,-31.835,85.31,-44.61,96.273
43.0,4.8,31.1,-0.922,-1.355,34.177,-31.625,85.281,-45.274,96.555
44.0,4.8,31.0,-1.37,-1.292,34.855,-30.788,85.252,-45.952,96.85
45.0,4.8,30.9,-1.783,-1.248,35.554,-29.803,85.234,-46.627,97.156
46.0,4.8,30.7,-2.113,-1.257,36.537,-29.233,85.244,-47.273,97.478
47.0,4.8,30.6,-2.363,-1.241,36.109,-29.101,85.219,-48.024,97.823
48.0,4.8,30.5,-2.513,-1.249,35.719,-28.9,85.19,-48.672,98.118
49.0,4.8,30.5,-2.55,-1.276,35.476,-28.54,85.159,-49.226,98.368
50.0,4.8,30.2,-2.407,-1.279,35.241,-27.799,85.117,-49.815,98.628
51.0,4.8,30.0,-2.199,-1.354,35.532,-26.687,85.115,-50.371,98.91
52.0,4.8,29.9,-1.946,-1.4,35.414,-26.169,85.12,-50.932,99.203
53.0,4.8,29.7,-1.65,-1.358,34.3,-26.881,85.118,-51.517,99.505
54.0,4.8,29.6,-1.412,-1.144,33.437,-27.672,85.052,-51.874,99.636
55.0,4.8,29.4,-1.16,-0.811,33.09,-28.429,84.993,-52.246,99.78
56.0,4.8,29.1,-0.896,-0.413,33.134,-29.144,84.943,-52.657,99.954
57.0,4.8,28.8,-0.628,-0.135,33.2,-29.775,84.915,-53.186,100.211
58.0,4.8,28.6,-0.374,-0.013,33.536,-30.735,84.896,-53.674,100.456
59.0,4.8,28.4,-0.167,-0.022,33.644,-31.478,84.872,-54.161,100.697
60.0,4.8,28.3,-0.041,-0.187,33.136,-31.589,84.831,-54.673,100.939
61.0,4.8,28.1,-0.124,-0.669,33.632,-31.11,84.759,-55.142,101.134
62.0,4.8,27.9,-0.225,-1.179,34.217,-30.579,84.684,-55.607,101.327
63.0,4.8,27.7,-0.332,-1.689,34.781,-30.048,84.608,-56.063,101.516
64.0,4.8,27.5,-0.551,-2.193,34.952,-29.523,84.509,-56.338,101.587
65.0,4.8,27.3,-0.739,-2.699,35.478,-28.997,84.455,-56.672,101.728
66.0,4.8,27.0,-0.924,-3.204,36.174,-28.471,84.449,-57.089,101.957
67.0,4.8,27.1,-1.219,-3.709,36.488,-27.946,84.546,-57.738,102.402
68.0,4.8,27.2,-1.514,-4.212,36.801,-27.422,84.642,-58.386,102.848
69.0,4.8,27.3,-1.802,-4.533,36.943,-26.89,84.72,-58.981,103.252
70.0,4.7,27.3,-2.071,-4.302,36.566,-26.335,84.742,-59.415,103.52
71.0,4.7,27.2,-2.212,-3.797,36.551,-26.208,84.773,-59.754,103.743
72.0,4.7,27.0,-2.279,-3.185,36.612,-26.221,84.783,-60.065,103.932
73.0,4.7,26.9,-2.266,-2.503,36.625,-26.277,84.739,-60.373,104.078
74.0,4.7,26.7,-2.253,-1.822,36.639,-26.334,84.696,-60.681,104.224
75.0,4.7,26.6,-2.24,-1.275,36.652,-26.512,84.675,-61.088,104.446
76.0,4.7,26.5,-2.227,-0.894,36.665,-26.84,84.681,-61.616,104.763
77.0,4.6,26.4,-2.214,-0.512,36.678,-27.168,84.688,-62.144,105.082
78.0,4.6,26.3,-2.294,-0.129,36.336,-27.497,84.579,-62.333,105.106
79.0,4.6,26.4,-2.451,0.223,35.699,-27.915,84.401,-62.334,104.964
80.0,4.6,26.4,-2.605,0.298,35.076,-29.063,84.466,-63.128,105.493
81.0,4.5,26.4,-2.759,0.373,34.452,-30.209,84.531,-63.922,106.025
82.0,4.5,26.5,-2.913,0.448,33.857,-31.363,84.539,-64.462,106.36
83.0,4.5,27.1,-3.066,0.526,33.413,-32.552,84.261,-63.7,105.672
84.0,4.5,27.1,-3.215,0.408,32.981,-33.524,84.226,-63.846,105.732
85.0,4.5,26.9,-3.361,0.224,32.555,-34.421,84.277,-64.304,106.049
86.0,4.4,26.6,-3.508,0.04,32.129,-35.318,84.327,-64.762,106.368
87.0,4.4,26.4,-3.655,-0.144,31.703,-36.214,84.377,-65.22,106.687
88.0,4.4,26.4,-3.708,-0.353,31.379,-36.694,84.425,-65.638,106.982
89.0,4.3,27.2,-3.542,-0.62,31.296,-36.2,84.468,-65.962,107.215
90.0,4.3,27.0,-3.38,-0.884,31.213,-36.408,84.559,-66.114,107.378
91.0,4.2,26.8,-3.226,-1.151,31.254,-36.771,84.593,-66.352,107.55
92.0,4.2,27.6,-3.09,-1.423,31.565,-37.141,84.476,-66.863,107.777
93.0,4.2,27.4,-2.959,-1.964,31.866,-36.403,84.456,-66.954,107.816
94.0,4.1,27.1,-2.829,-2.553,32.165,-35.467,84.454,-66.97,107.821
95.0,4.1,26.7,-2.698,-3.141,32.464,-34.532,84.451,-66.987,107.827
96.0,4.0,27.7,-2.701,-3.753,33.327,-33.559,84.541,-67.956,108.501
97.0,4.0,28.5,-2.736,-4.357,34.309,-32.639,84.558,-68.648,108.949
98.0,3.9,28.2,-2.77,-4.935,35.254,-31.83,84.4,-68.398,108.672
99.0,3.9,27.9,-2.804,-5.512,36.199,-31.022,84.243,-68.149,108.395
100.0,3.8,27.6,-2.861,-6.096,37.045,-30.205,84.233,-68.414,108.556
101.0,3.8,27.3,-2.98,-6.695,37.629,-29.366,84.616,-70.046,109.885
102.0,3.7,27.4,-3.097,-7.034,38.198,-28.184,84.648,-70.42,110.151
103.0,3.6,27.6,-3.212,-7.305,38.763,-26.912,84.588,-70.463,110.135
104.0,3.6,27.8,-3.327,-7.575,39.328,-25.64,84.528,-70.505,110.119
105.0,3.5,28.0,-3.443,-7.845,39.892,-24.368,84.468,-70.548,110.104
106.0,3.4,28.1,-3.607,-8.02,40.319,-23.142,84.412,-70.636,110.121
107.0,3.3,28.0,-3.984,-7.782,40.146,-22.112,84.374,-70.921,110.278
108.0,3.2,27.5,-4.437,-7.633,40.061,-21.338,84.403,-71.267,110.522
109.0,3.1,26.9,-4.933,-7.555,40.022,-20.658,84.442,-71.652,110.802
110.0,3.0,27.9,-5.436,-7.682,39.983,-19.588,84.259,-72.097,110.975
111.0,2.9,27.9,-5.995,-7.805,38.606,-18.546,84.251,-72.268,111.078
112.0,2.8,27.2,-6.595,-7.925,36.26,-17.525,84.37,-72.24,111.131
113.0,2.7,27.1,-7.213,-8.265,33.84,-15.524,84.382,-72.937,111.618
114.0,2.5,27.0,-7.832,-8.607,31.419,-13.507,84.393,-73.644,112.119
115.0,2.4,27.0,-8.451,-8.95,28.997,-11.489,84.403,-74.352,112.626
116.0,2.2,26.9,-9.07,-9.293,26.574,-9.47,84.414,-75.06,113.14
117.0,2.1,26.9,-9.689,-9.636,24.149,-7.451,84.425,-75.769,113.66
118.0,1.9,26.8,-10.309,-9.98,21.723,-5.429,84.435,-76.478,114.187
119.0,1.9,23.3,-10.698,-10.304,17.759,-3.519,84.684,-75.451,113.535
120.0,1.9,19.4,-11.038,-10.659,13.368,-1.738,84.949,-74.544,113.054
121.0,1.5,18.2,-11.404,-11.202,8.625,-0.526,84.997,-76.527,114.608
122.0,1.4,17.2,-11.63,-11.722,4.745,0.635,85.04,-76.829,114.859
123.0,1.3,16.3,-11.857,-12.256,1.433,1.781,85.095,-76.25,114.401
124.0,1.1,12.7,-14.438,-13.63,1.043,3.348,85.63,-76.888,115.244
125.0,1.0,10.1,-17.001,-15.207,0.657,4.836,86.331,-77.391,116.12
126.0,0.9,9.0,-19.539,-17.05,0.274,6.222,87.246,-77.719,117.036
127.0,0.7,7.8,-22.08,-18.893,-0.109,7.609,88.161,-78.047,117.954
128.0,0.6,6.7,-24.607,-20.636,-0.491,8.472,89.119,-78.709,119.128
129.0,0.4,5.8,-27.077,-21.945,-0.863,7.081,90.257,-80.808,121.399
130.0,0.3,3.5,-29.739,-24.569,-1.265,4.993,88.794,-79.201,119.138
131.0,0.0,0.0,-32.383,-28.161,-1.663,2.439,85.193,-74.507,113.204
0.0,3.1,0.0,-11.0,-11.0,0.0,0.0,87.727,-17.052,89.369
1.0,3.1,3.3,-9.289,-9.016,-0.796,-2.021,86.204,-8.683,86.64
2.0,3.2,5.3,-7.424,-7.136,-3.236,2.087,88.296,-8.432,88.699
3.0,3.2,8.1,-2.48,-2.931,-5.299,4.124,88.426,-10.309,89.025
4.0,3.3,11.2,2.517,0.793,-6.61,3.927,88.198,-11.692,88.97
5.0,3.3,14.2,6.623,3.407,-7.445,2.59,88.341,-12.067,89.162
6.0,3.3,17.0,10.445,5.844,-7.586,1.385,88.535,-12.786,89.453
7.0,3.4,18.1,12.646,7.279,-3.712,0.935,89.017,-15.497,90.357
8.0,3.4,21.0,13.786,7.193,3.543,-1.936,88.352,-15.467,89.697
9.0,3.5,24.6,13.727,7.466,8.747,-4.678,88.034,-16.16,89.507
10.0,3.5,28.5,13.299,7.878,13.223,-7.333,87.846,-17.128,89.504
11.0,3.6,31.4,12.866,8.496,17.48,-9.205,87.683,-18.166,89.549
12.0,3.6,32.5,12.419,9.372,20.851,-9.951,87.545,-19.274,89.646
13.0,3.7,33.8,11.959,9.732,21.788,-11.859,87.327,-20.102,89.613
14.0,3.8,35.2,11.498,10.092,22.727,-13.769,87.108,-20.931,89.588
15.0,3.8,35.8,10.777,9.871,24.858,-15.717,87.05,-21.862,89.754
16.0,3.9,36.0,9.968,9.411,26.41,-16.842,87.009,-22.809,89.95
17.0,3.9,35.9,9.059,8.702,27.526,-17.96,86.944,-23.737,90.127
18.0,4.0,35.7,8.003,7.694,28.839,-19.86,86.885,-24.675,90.321
19.0,4.0,35.2,6.922,6.754,29.568,-20.975,86.9,-25.764,90.639
20.0,4.1,34.9,5.796,5.699,28.441,-23.05,86.888,-26.719,90.903
21.0,4.1,34.2,4.971,4.712,28.418,-23.862,86.812,-27.604,91.095
22.0,4.2,33.5,4.443,3.777,28.535,-24.825,86.731,-28.474,91.285
23.0,4.2,33.0,4.104,2.866,28.207,-26.614,86.672,-29.357,91.509
24.0,4.2,32.5,3.766,1.954,27.878,-28.401,86.614,-30.24,91.742
25.0,4.3,32.2,3.559,1.317,26.901,-29.274,86.556,-31.243,92.023
26.0,4.3,32.0,3.44,0.802,26.259,-30.178,86.476,-32.108,92.245
27.0,4.3,31.8,3.26,0.39,25.961,-30.784,86.375,-32.967,92.453
28.0,4.4,31.7,2.99,0.06,26.318,-30.768,86.283,-33.842,92.683
29.0,4.4,31.6,2.696,-0.216,27.789,-29.852,86.255,-34.672,92.963
30.0,4.4,31.3,2.357,-0.394,28.006,-28.764,86.241,-35.669,93.326
31.0,4.5,31.3,2.111,-0.559,27.895,-28.571,86.193,-36.473,93.592
32.0,4.5,31.2,1.926,-0.604,28.237,-28.14,86.135,-37.235,93.839
33.0,4.6,30.9,1.77,-0.563,28.849,-27.546,86.07,-37.994,94.084
34.0,4.6,30.6,1.604,-0.548,28.989,-27.612,85.987,-38.723,94.305
35.0,4.6,30.5,1.364,-0.386,28.929,-29.374,85.973,-39.501,94.615
36.0,4.7,30.4,1.053,-0.261,28.645,-30.655,85.907,-40.197,94.849
37.0,4.7,30.3,0.703,-0.141,28.969,-31.192,85.814,-40.893,95.061
38.0,4.8,30.0,0.325,-0.03,30.044,-31.031,85.712,-41.626,95.287
39.0,4.8,29.8,-0.151,-0.069,30.126,-31.334,85.659,-42.385,95.574
40.0,4.8,29.6,-0.61,-0.145,30.63,-30.972,85.606,-43.081,95.837
41.0,4.8,29.4,-1.083,-0.354,31.255,-30.311,85.521,-43.757,96.067
42.0,4.8,29.2,-1.593,-0.746,31.867,-29.591,85.394,-44.432,96.265
43.0,4.9,29.3,-2.224,-1.197,32.619,-30.422,85.381,-45.132,96.579
44.0,4.9,29.5,-2.826,-1.703,32.745,-30.521,85.377,-45.899,96.937
45.0,4.9,29.9,-3.386,-2.162,32.668,-30.464,85.39,-46.632,97.298
46.0,4.9,30.2,-3.883,-2.462,32.783,-30.816,85.429,-47.219,97.615
47.0,4.9,30.3,-4.212,-2.661,32.81,-30.578,85.432,-47.866,97.933
48.0,4.9,30.4,-4.437,-2.757,33.091,-30.839,85.439,-48.458,98.231
49.0,4.9,30.3,-4.557,-2.772,33.543,-31.437,85.448,-49.038,98.528
50.0,4.9,30.2,-4.524,-2.767,33.812,-31.539,85.436,-49.812,98.906
51.0,4.9,30.2,-4.459,-2.753,33.021,-31.727,85.46,-50.581,99.318
52.0,4.9,30.2,-4.341,-2.736,32.326,-31.939,85.467,-51.298,99.692
53.0,4.9,30.1,-4.152,-2.719,32.307,-32.15,85.425,-51.93,99.986
54.0,4.9,30.1,-4.044,-2.702,30.872,-32.361,85.433,-52.513,100.297
55.0,4.9,30.1,-3.927,-2.685,30.223,-32.571,85.457,-53.035,100.591
56.0,4.9,29.9,-3.795,-2.669,30.164,-32.78,85.502,-53.514,100.882
57.0,4.9,29.6,-3.629,-2.652,29.683,-32.989,85.613,-54.013,101.24
58.0,4.9,29.2,-3.384,-2.636,29.69,-33.196,85.651,-54.437,101.499
59.0,4.9,28.7,-3.08,-2.619,29.723,-33.402,85.654,-54.858,101.728
60.0,4.9,28.2,-2.706,-2.603,29.32,-33.608,85.638,-55.351,101.981
61.0,4.9,28.0,-2.228,-2.586,29.626,-33.82,85.57,-55.679,102.101
62.0,4.9,27.7,-1.739,-2.558,29.934,-34.042,85.52,-56.056,102.267
63.0,4.9,27.0,-1.259,-2.517,30.063,-34.277,85.508,-56.54,102.523
64.0,4.9,26.7,-0.938,-2.587,30.945,-33.095,85.37,-56.784,102.543
65.0,4.9,26.4,-0.683,-2.659,31.71,-31.902,85.284,-57.143,102.672
66.0,4.9,26.2,-0.491,-2.73,32.39,-30.711,85.247,-57.605,102.9
67.0,4.8,25.9,-0.41,-2.8,33.338,-29.525,85.245,-58.07,103.16
68.0,4.8,25.7,-0.328,-2.871,34.286,-28.339,85.243,-58.534,103.421
69.0,4.8,25.4,-0.247,-2.942,35.233,-27.153,85.242,-58.998,103.683
70.0,4.8,25.2,-0.165,-3.012,36.18,-25.969,85.24,-59.462,103.946
71.0,4.8,25.3,-0.231,-3.104,36.661,-24.72,85.19,-59.73,104.061
72.0,4.8,25.6,-0.411,-3.178,36.92,-23.88,85.134,-59.935,104.134
73.0,4.8,26.1,-0.745,-3.148,37.208,-24.728,85.143,-60.266,104.334
74.0,4.8,26.6,-1.079,-3.118,37.496,-25.575,85.152,-60.597,104.535
75.0,4.8,27.0,-1.473,-3.089,37.764,-26.421,85.154,-60.94,104.737
76.0,4.8,27.3,-1.994,-3.059,37.989,-27.263,85.14,-61.306,104.943
77.0,4.7,27.6,-2.514,-3.029,38.214,-28.104,85.126,-61.672,105.149
78.0,4.7,27.9,-3.034,-3.0,38.439,-28.945,85.112,-62.039,105.357
79.0,4.7,28.2,-3.553,-2.97,38.664,-29.786,85.098,-62.405,105.566
80.0,4.7,28.8,-3.856,-2.958,38.268,-30.398,85.016,-62.515,105.569
81.0,4.7,29.1,-4.151,-3.065,37.858,-31.435,85.018,-62.796,105.74
82.0,4.7,29.1,-4.444,-3.283,37.451,-32.87,85.099,-63.241,106.071
83.0,4.6,29.0,-4.736,-3.501,37.044,-34.304,85.179,-63.686,106.403
84.0,4.6,29.0,-5.029,-3.718,36.637,-35.738,85.26,-64.13,106.735
85.0,4.6,28.9,-5.301,-3.946,36.22,-36.998,85.333,-64.56,107.054
86.0,4.6,29.1,-5.379,-4.264,35.709,-36.612,85.333,-64.85,107.23
87.0,4.6,29.1,-5.464,-4.652,35.618,-36.117,85.361,-65.156,107.439
88.0,4.5,29.0,-5.555,-5.086,35.794,-35.554,85.407,-65.472,107.668
89.0,4.5,29.0,-5.646,-5.518,35.97,-34.991,85.452,-65.788,107.898
90.0,4.5,28.9,-5.736,-5.951,36.146,-34.428,85.498,-66.104,108.127
91.0,4.4,28.8,-5.827,-6.383,36.322,-33.865,85.544,-66.419,108.357
92.0,4.4,28.8,-5.918,-6.815,36.498,-33.303,85.59,-66.734,108.588
93.0,4.4,28.7,-6.008,-7.247,36.673,-32.742,85.636,-67.05,108.819
94.0,4.4,28.7,-6.097,-7.659,36.814,-32.19,85.678,-67.359,109.044
95.0,4.3,28.8,-6.169,-7.903,36.657,-31.725,85.693,-67.626,109.226
96.0,4.3,28.9,-6.241,-7.84,36.502,-31.517,85.718,-67.893,109.414
97.0,4.2,29.0,-6.312,-7.568,36.349,-31.483,85.75,-68.161,109.607
98.0,4.1,29.1,-6.384,-7.296,36.195,-31.448,85.781,-68.428,109.799
99.0,4.1,29.2,-6.455,-7.024,36.041,-31.414,85.813,-68.696,109.992
100.0,4.0,29.3,-6.526,-6.752,35.888,-31.38,85.844,-68.963,110.185
101.0,4.0,29.4,-6.597,-6.481,35.734,-31.346,85.875,-69.231,110.378
102.0,3.9,29.5,-6.668,-6.209,35.581,-31.312,85.907,-69.498,110.572
103.0,3.8,29.6,-6.739,-5.938,35.428,-31.278,85.938,-69.765,110.765
104.0,3.8,29.7,-6.81,-5.666,35.274,-31.244,85.969,-70.032,110.959
105.0,3.7,29.8,-6.881,-5.395,35.121,-31.21,86.001,-70.299,111.154
106.0,3.7,29.9,-6.952,-5.124,34.968,-31.176,86.032,-70.566,111.348
107.0,3.6,30.0,-7.023,-4.853,34.815,-31.142,86.063,-70.833,111.543
108.0,3.5,30.1,-7.094,-4.582,34.662,-31.108,86.095,-71.099,111.738
109.0,3.4,30.2,-7.165,-4.311,34.509,-31.074,86.126,-71.366,111.933
110.0,3.4,30.3,-7.176,-4.041,33.823,-31.04,86.157,-71.452,112.011
111.0,3.3,30.2,-7.172,-3.794,32.937,-30.967,86.183,-71.464,112.036
112.0,3.2,28.7,-7.25,-3.702,32.361,-30.636,86.175,-71.537,112.07
113.0,3.1,28.2,-7.327,-3.95,31.789,-30.229,86.16,-71.87,112.277
114.0,3.0,28.5,-7.404,-4.456,31.218,-29.764,86.139,-72.401,112.62
115.0,2.9,28.6,-7.689,-4.969,30.215,-29.292,86.065,-72.542,112.641
116.0,2.8,28.5,-8.03,-5.693,29.02,-27.848,85.998,-72.757,112.72
117.0,2.7,28.0,-8.442,-6.699,27.579,-25.11,85.941,-73.077,112.882
118.0,2.6,27.6,-8.928,-7.867,25.759,-21.922,85.98,-73.176,112.979
119.0,2.5,27.3,-9.416,-9.062,23.734,-18.659,86.053,-73.304,113.12
120.0,2.4,27.0,-9.877,-10.257,21.335,-15.395,86.175,-73.605,113.408
121.0,2.2,26.6,-10.338,-11.452,18.936,-12.13,86.298,-73.905,113.697
122.0,2.1,26.3,-10.799,-12.648,16.536,-8.864,86.421,-74.206,113.986
123.0,2.0,26.0,-11.26,-13.845,14.135,-5.596,86.544,-74.507,114.275
124.0,1.8,25.3,-11.795,-14.651,11.97,-3.026,86.699,-74.775,114.569
125.0,1.7,24.4,-12.394,-15.119,10.009,-1.059,86.884,-75.014,114.868
126.0,1.6,23.5,-12.994,-15.588,8.047,0.908,87.068,-75.254,115.168
127.0,1.4,22.5,-13.593,-16.057,6.085,2.877,87.252,-75.493,115.467
128.0,1.3,21.6,-14.193,-16.526,4.121,4.846,87.437,-75.733,115.767
129.0,1.1,19.3,-15.178,-16.747,1.757,5.926,87.54,-75.865,115.926
130.0,0.9,16.6,-16.294,-16.885,-0.743,6.705,87.616,-75.96,116.038
131.0,0.8,13.9,-17.41,-17.023,-3.245,7.483,87.692,-76.056,116.15
132.0,0.6,11.9,-18.835,-17.158,-5.115,8.249,88.507,-76.163,116.843
133.0,0.5,10.5,-20.514,-17.292,-6.462,9.004,89.932,-76.281,118.021
134.0,0.4,7.5,-25.378,-21.279,-5.514,5.901,89.969,-77.029,118.519
135.0,0.2,4.4,-30.604,-25.704,-4.306,2.36,89.848,-77.849,118.947
136.0,0.0,1.3,-35.837,-30.134,-3.096,-1.185,89.728,-78.67,119.381
0.0,3.1,,-11.0,-11.0,0.0,0.0,87.669,-17.041,89.31
1.0,3.1,,-10.375,-7.606,-1.933,3.922,89.173,-15.902,90.581
2.0,3.0,,-10.103,-6.123,-2.778,5.636,89.831,-15.405,91.143
3.0,2.9,,-6.681,-4.691,-2.39,7.29,90.848,-16.922,92.415
